     LONGITUDE     ,      LATITUDE      ,      THROUGHPUT       
 77.58329772949219 ,  12.98330020904541 ,     6.194733202537441 
 72.91670227050781 , 20.850000381469727 ,      3.03733834072895 
 79.83000183105469 , 11.930000305175781 ,     2.987184288632022 
  74.5999984741211 , 16.433300018310547 ,                   2.5 
  80.2833023071289 ,  13.08329963684082 ,                   2.5 
  75.5792007446289 , 31.325599670410156 ,                   2.5 
 83.30000305175781 , 17.700000762939453 ,                   2.5 
    73.86669921875 , 18.533300399780273 ,    2.4903837541958844 
 72.82579803466797 , 18.975000381469727 ,     2.445454083321128 
 85.83329772949219 , 20.233299255371094 ,     2.399964531845448 
 77.19999694824219 , 28.600000381469727 ,    2.1918110213722937 
    73.86669921875 , 18.533300399780273 ,    2.1812152594643277 
  80.2833023071289 ,  13.08329963684082 ,    2.1195721906275096 
 77.58329772949219 ,  12.98330020904541 ,    2.0491232144574827 
 77.19999694824219 , 28.600000381469727 ,     2.017237018862501 
 72.82579803466797 , 18.975000381469727 ,     1.997887804607277 
  80.3499984741211 , 26.466699600219727 ,    1.9777323282721708 
  80.2833023071289 ,  13.08329963684082 ,     1.898259234653644 
 77.19999694824219 , 28.600000381469727 ,     1.880406465635897 
 72.82579803466797 , 18.975000381469727 ,    1.8697680493410742 
 72.82579803466797 , 18.975000381469727 ,    1.8634629796581996 
 72.82579803466797 , 18.975000381469727 ,    1.8485843280697598 
  72.9666976928711 , 19.200000762939453 ,    1.8447234939300061 
 72.82579803466797 , 18.975000381469727 ,    1.8238896176297528 
 72.82579803466797 , 18.975000381469727 ,    1.8229327020998616 
 80.91670227050781 , 26.850000381469727 ,     1.810171674562109 
 77.19999694824219 , 28.600000381469727 ,    1.8082959519238377 
 72.82579803466797 , 18.975000381469727 ,    1.8057939378102994 
 72.82579803466797 , 18.975000381469727 ,     1.800095873232701 
  76.2332992553711 ,  9.966699600219727 ,    1.8000727537135515 
 76.95690155029297 ,    8.5068998336792 ,    1.7978650902933742 
  77.2166976928711 ,  28.66670036315918 ,     1.796022833672628 
  77.2166976928711 ,  28.66670036315918 ,    1.7938835606165555 
 77.58329772949219 ,  12.98330020904541 ,    1.7695292384510644 
  77.2166976928711 ,  28.66670036315918 ,    1.7677136553492008 
 73.41670227050781 , 27.600000381469727 ,    1.7573152229037188 
 74.94999694824219 , 30.229999542236328 ,    1.7563349920706273 
 77.19999694824219 , 28.649999618530273 ,    1.7560250244518483 
 72.82579803466797 , 18.975000381469727 ,    1.7471262342600595 
 72.82579803466797 , 18.975000381469727 ,     1.743146743472524 
 77.58329772949219 ,  12.98330020904541 ,    1.7423092724784444 
  76.3499984741211 , 10.300000190734863 ,    1.7419302472268676 
 88.36969757080078 , 22.569700241088867 ,    1.7369970357565385 
 77.58329772949219 ,  12.98330020904541 ,    1.7194911756392983 
 72.81670379638672 , 19.100000381469727 ,     1.713661555305997 
 78.47440338134766 ,  17.37529945373535 ,    1.7132410369712618 
 77.19999694824219 , 28.600000381469727 ,     1.704614994428028 
 72.82579803466797 , 18.975000381469727 ,      1.69814005865324 
  80.2833023071289 ,  13.08329963684082 ,    1.6967716258632988 
 77.22630310058594 , 28.680500030517578 ,    1.6879617380491136 
 72.82579803466797 , 18.975000381469727 ,    1.6844876055221558 
 72.83329772949219 ,     19.11669921875 ,    1.6826423239244157 
 72.82579803466797 , 18.975000381469727 ,    1.6812997754005585 
  79.0022964477539 , 24.202499389648438 ,     1.679500990973684 
 79.44239807128906 ,  21.32349967956543 ,    1.6780518458356772 
  80.2833023071289 ,  13.08329963684082 ,    1.6675706746622874 
 77.19999694824219 , 28.600000381469727 ,    1.6618348952194795 
 77.19999694824219 , 28.600000381469727 ,    1.6552578280957297 
 77.19999694824219 , 28.600000381469727 ,     1.651258141491907 
  80.2833023071289 ,  13.08329963684082 ,    1.6458213503081127 
 76.95690155029297 ,    8.5068998336792 ,    1.6441957415418722 
  77.2166976928711 ,  28.66670036315918 ,     1.636972064274851 
  77.2166976928711 ,  28.66670036315918 ,    1.6285019960694553 
 77.58329772949219 ,  12.98330020904541 ,    1.6279897146942184 
  77.2166976928711 ,  28.66670036315918 ,    1.6274646659719954 
  80.2833023071289 ,  13.08329963684082 ,    1.6274507732557482 
 77.64869689941406 , 13.015800476074219 ,     1.626463290803421 
 77.58329772949219 ,  12.98330020904541 ,    1.6214785105338358 
  77.3499984741211 , 11.100000381469727 ,    1.6184427577478124 
  77.2166976928711 ,  28.66670036315918 ,      1.61823251025193 
    79.13330078125 , 12.933300018310547 ,     1.609178827757833 
 77.58329772949219 ,  12.98330020904541 ,    1.6060579401629538 
 76.33329772949219 ,  21.83329963684082 ,    1.6023845114779967 
 72.93329620361328 , 19.149999618530273 ,    1.5998315253229671 
 77.58329772949219 ,  12.98330020904541 ,     1.599392648414057 
 77.19999694824219 , 28.600000381469727 ,    1.5983091139340353 
 72.82579803466797 , 18.975000381469727 ,    1.5970752422045182 
  80.2833023071289 ,  13.08329963684082 ,    1.5937523802248073 
