     LONGITUDE     ,      LATITUDE      ,      THROUGHPUT       
 77.58329772949219 ,  12.98330020904541 ,                 33.75 
   88.310302734375 ,  22.58919906616211 ,    31.666666666666668 
 72.82579803466797 , 18.975000381469727 ,                 30.75 
              78.5 , 17.450000762939453 ,    29.906024245713546 
  77.0999984741211 , 27.433300018310547 ,    26.712390359495952 
 77.58329772949219 ,  12.98330020904541 ,     25.58615812134026 
 77.58329772949219 ,  12.98330020904541 ,     24.31110709924651 
    73.86669921875 , 18.533300399780273 ,    24.095906621279298 
 77.58329772949219 ,  12.98330020904541 ,    23.960192264691297 
 78.47440338134766 ,  17.37529945373535 ,    23.859231497255347 
 77.58329772949219 ,  12.98330020904541 ,    23.827524477646058 
 77.58329772949219 ,  12.98330020904541 ,    22.294364529363087 
 77.58329772949219 ,  12.98330020904541 ,    21.777262154170607 
 77.58329772949219 ,  12.98330020904541 ,    21.346078563480805 
 78.47440338134766 ,  17.37529945373535 ,     21.05893540607346 
 88.36969757080078 , 22.569700241088867 ,    20.867346938775512 
 79.96759796142578 , 14.435099601745605 ,    19.494147616555082 
 77.94999694824219 , 10.350000381469727 ,    19.305555555555554 
 72.82579803466797 , 18.975000381469727 ,     18.22979939371513 
 77.58329772949219 ,  12.98330020904541 ,    18.108231432124512 
 78.47440338134766 ,  17.37529945373535 ,    18.009412638494386 
 78.47440338134766 ,  17.37529945373535 ,     17.85450371034075 
  79.9666976928711 , 14.433300018310547 ,     17.62010092524116 
 78.47440338134766 ,  17.37529945373535 ,    17.100914976704402 
  78.5167007446289 , 17.470300674438477 ,     16.51745428716045 
  79.9666976928711 , 14.433300018310547 ,     16.33678005094076 
 76.95690155029297 ,    8.5068998336792 ,    16.270298841921388 
 77.58329772949219 ,  12.98330020904541 ,    16.145303819626957 
  79.9666976928711 , 14.433300018310547 ,    15.850590554977947 
 78.47440338134766 ,  17.37529945373535 ,    15.796874627640245 
 77.58329772949219 ,  12.98330020904541 ,    15.618360443519501 
 77.58329772949219 ,  12.98330020904541 ,    15.428796696580438 
              78.5 , 17.450000762939453 ,    15.240490879676123 
  77.0999984741211 , 27.433300018310547 ,    15.110412128706189 
  79.9666976928711 , 14.433300018310547 ,    15.102316580727354 
  79.9666976928711 , 14.433300018310547 ,    15.001421148984262 
 77.58329772949219 ,  12.98330020904541 ,    14.723698212882145 
  77.0999984741211 , 27.433300018310547 ,     14.59560271489184 
  79.9666976928711 , 14.433300018310547 ,    14.322341686708135 
 78.47440338134766 ,  17.37529945373535 ,    14.246397000504722 
 77.58329772949219 ,  12.98330020904541 ,    14.024203983988984 
 88.36969757080078 , 22.569700241088867 ,    13.958333333333334 
  79.9666976928711 , 14.433300018310547 ,    13.946550399351237 
 77.58329772949219 ,  12.98330020904541 ,    13.735973866199705 
 78.47440338134766 ,  17.37529945373535 ,    13.713069625720633 
 77.58329772949219 ,  12.98330020904541 ,     13.52576280140962 
 72.82579803466797 , 18.975000381469727 ,    13.508453611130546 
 77.58329772949219 ,  12.98330020904541 ,    13.321924171792519 
 77.58329772949219 ,  12.98330020904541 ,    13.249591131415329 
 78.47440338134766 ,  17.37529945373535 ,    13.211131268664376 
  77.0999984741211 , 27.433300018310547 ,    13.141123234826596 
 78.47440338134766 ,  17.37529945373535 ,    13.129141546081051 
 72.68329620361328 , 23.216699600219727 ,    13.125127414140927 
    81.13330078125 ,  16.16670036315918 ,            13.0859375 
  79.9666976928711 , 14.433300018310547 ,    13.084175973066568 
 77.58329772949219 ,  12.98330020904541 ,    13.018287784657911 
 77.58329772949219 ,  12.98330020904541 ,    12.991979620409582 
 77.58329772949219 ,  12.98330020904541 ,    12.976314147474465 
  72.9666976928711 , 19.200000762939453 ,    12.898144685586852 
 88.36969757080078 , 22.569700241088867 ,    12.741735537190083 
 77.58329772949219 ,  12.98330020904541 ,     12.72412317372173 
 77.58329772949219 ,  12.98330020904541 ,    12.565599077456316 
 77.58329772949219 ,  12.98330020904541 ,    12.492954866633491 
 79.96759796142578 , 14.435099601745605 ,    12.432446948330416 
 77.58329772949219 ,  12.98330020904541 ,    12.411688198021942 
 78.47440338134766 ,  17.37529945373535 ,    12.394720013830506 
 77.64869689941406 , 13.015800476074219 ,    12.352706482872575 
 88.36969757080078 , 22.569700241088867 ,     12.26265589037024 
 77.58329772949219 ,  12.98330020904541 ,    12.210363663999939 
 78.47440338134766 ,  17.37529945373535 ,    12.111048015853724 
 78.47440338134766 ,  17.37529945373535 ,    12.094753134209157 
 77.58329772949219 ,  12.98330020904541 ,    12.061875212668484 
  81.0999984741211 , 16.700000762939453 ,    12.060457838592729 
 77.43329620361328 ,  28.66670036315918 ,    12.050081078437923 
  87.5333023071289 ,  23.91670036315918 ,    12.042408278152923 
 77.31999969482422 ,  28.56999969482422 ,    12.030126939620162 
 77.58329772949219 ,  12.98330020904541 ,    11.970869875089582 
 77.58329772949219 ,  12.98330020904541 ,    11.929442494117731 
  81.0999984741211 , 16.700000762939453 ,    11.881902988920922 
  80.2833023071289 ,  13.08329963684082 ,    11.806632126183414 
  79.9666976928711 , 14.433300018310547 ,    11.805342138748529 
  79.9666976928711 , 14.433300018310547 ,    11.766784483841374 
 72.68329620361328 , 23.216699600219727 ,    11.633714422165855 
 77.58329772949219 ,  12.98330020904541 ,    11.616284097868014 
 79.96759796142578 , 14.435099601745605 ,    11.565948125212381 
 77.58329772949219 ,  12.98330020904541 ,    11.550308429103467 
 77.58329772949219 ,  12.98330020904541 ,    11.515238034281138 
 77.58329772949219 ,  12.98330020904541 ,    11.468436303631155 
  80.2833023071289 ,  13.08329963684082 ,    11.450162721405441 
 78.47440338134766 ,  17.37529945373535 ,    11.412345476581532 
 77.58329772949219 ,  12.98330020904541 ,    11.328505689544942 
 77.58329772949219 ,  12.98330020904541 ,    11.321492506397396 
 78.47440338134766 ,  17.37529945373535 ,    11.315668425814717 
 77.58329772949219 ,  12.98330020904541 ,    11.273986457275278 
 78.47440338134766 ,  17.37529945373535 ,    11.270786143038867 
 72.81670379638672 , 18.966699600219727 ,    11.214220091309187 
 77.19999694824219 , 28.600000381469727 ,    11.138633593594678 
 77.58329772949219 ,  12.98330020904541 ,    11.132731374237236 
 78.47440338134766 ,  17.37529945373535 ,     11.13254708460289 
    73.86669921875 , 18.533300399780273 ,    11.044633970509096 
 78.47440338134766 ,  17.37529945373535 ,    11.019174335871803 
 78.47440338134766 ,  17.37529945373535 ,    11.014806100851272 
 88.36969757080078 , 22.569700241088867 ,    11.013090688332317 
 83.30000305175781 , 17.700000762939453 ,    10.973762657596707 
 77.58329772949219 ,  12.98330020904541 ,    10.949428213894565 
 77.58329772949219 ,  12.98330020904541 ,    10.944160946538103 
 77.58329772949219 ,  12.98330020904541 ,    10.923405806892408 
 77.58329772949219 ,  12.98330020904541 ,    10.912091113728803 
 72.82579803466797 , 18.975000381469727 ,    10.894135300400963 
 88.36969757080078 , 22.569700241088867 ,    10.890972924864045 
  77.0999984741211 , 27.433300018310547 ,    10.883412771486672 
 79.96759796142578 , 14.435099601745605 ,    10.834426480855491 
 77.58329772949219 ,  12.98330020904541 ,    10.830453401115339 
 78.47440338134766 ,  17.37529945373535 ,    10.800305029223992 
 72.82579803466797 , 18.975000381469727 ,    10.795254880373264 
 77.58329772949219 ,  12.98330020904541 ,     10.76971555133351 
 88.36969757080078 , 22.569700241088867 ,    10.767349892993556 
 78.47440338134766 ,  17.37529945373535 ,    10.754996868374628 
 78.47440338134766 ,  17.37529945373535 ,    10.728069136229873 
 77.58329772949219 ,  12.98330020904541 ,    10.692455441225453 
 77.68689727783203 , 12.992300033569336 ,     10.66440011471883 
 88.36969757080078 , 22.569700241088867 ,    10.644981109282831 
 83.30000305175781 , 17.700000762939453 ,    10.642712033562857 
              78.5 , 17.450000762939453 ,    10.635607246962925 
 78.47440338134766 ,  17.37529945373535 ,    10.612837967216459 
 78.47440338134766 ,  17.37529945373535 ,      10.6012611327913 
 77.19999694824219 , 28.600000381469727 ,    10.590073854284938 
  80.2343978881836 , 13.060600280761719 ,    10.589136855766663 
  79.9666976928711 , 14.433300018310547 ,    10.579132461978936 
 77.58329772949219 ,  12.98330020904541 ,    10.577715248236286 
 78.41670227050781 , 17.483299255371094 ,    10.538894278377258 
 78.47440338134766 ,  17.37529945373535 ,     10.53465892863818 
 72.82579803466797 , 18.975000381469727 ,     10.53402550487283 
